City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3hrs),Snow inches (last 3hrs)
456,Fukue,JP,2022-06-14 21:47:51,32.6881,128.8419,70.7,87,100,6.38,overcast clouds,0.0,0.0
457,Mpophomeni,ZA,2022-06-14 21:47:51,-29.5682,30.1862,49.73,70,100,1.86,overcast clouds,0.0,0.0
458,Mount Isa,AU,2022-06-14 21:47:52,-20.7333,139.5,40.77,65,0,0.0,clear sky,0.0,0.0
459,Saint-Pierre,RE,2022-06-14 21:37:55,-21.3393,55.4781,72.91,64,0,6.91,clear sky,0.0,0.0
460,Nyurba,RU,2022-06-14 21:47:53,63.2842,118.3319,61.32,66,20,2.1,few clouds,0.0,0.0
461,Moctezuma,MX,2022-06-14 21:47:53,29.8,-109.6667,100.81,21,0,15.41,clear sky,0.0,0.0
462,Tahta,EG,2022-06-14 21:47:53,26.7693,31.5021,85.68,28,0,4.88,clear sky,0.0,0.0
463,Ferrol,ES,2022-06-14 21:47:54,43.4832,-8.2369,66.36,92,26,1.21,scattered clouds,0.0,0.0
464,Kidal,ML,2022-06-14 21:47:54,18.4411,1.4078,97.34,11,43,8.28,scattered clouds,0.0,0.0
465,Tessalit,ML,2022-06-14 21:47:54,20.1986,1.0114,95.94,17,93,7.61,overcast clouds,0.0,0.0
466,Berbera,SO,2022-06-14 21:47:55,10.4396,45.0143,90.93,44,2,12.53,clear sky,0.0,0.0
467,Grants Pass,US,2022-06-14 21:47:55,42.439,-123.3284,73.18,46,0,6.91,clear sky,0.0,0.0
468,Vigrestad,NO,2022-06-14 21:47:55,58.5667,5.7,53.28,88,100,9.8,overcast clouds,0.0,0.0
469,Barao De Melgaco,BR,2022-06-14 21:47:56,-16.1944,-55.9675,75.33,37,59,4.68,broken clouds,0.0,0.0
470,Santa Rosa,PH,2022-06-14 21:47:21,14.3122,121.1114,80.58,92,99,2.95,overcast clouds,0.0,0.0
471,Chumikan,RU,2022-06-14 21:46:54,54.7183,135.315,36.1,100,100,3.27,moderate rain,0.0,0.0
472,Chivilcoy,AR,2022-06-14 21:47:56,-34.8957,-60.0167,53.83,54,100,6.78,overcast clouds,0.0,0.0
473,Rongai,KE,2022-06-14 21:47:56,-0.1733,35.8638,56.19,78,11,4.76,few clouds,0.0,0.0
474,Anton Lizardo,MX,2022-06-14 21:47:57,19.05,-95.9833,85.21,78,68,14.03,broken clouds,0.0,0.0
475,Half Moon Bay,US,2022-06-14 21:43:35,37.4636,-122.4286,92.53,59,0,19.57,haze,0.0,0.0
476,Pangnirtung,CA,2022-06-14 21:47:57,66.1451,-65.7125,46.4,66,40,17.27,scattered clouds,0.0,0.0
477,Sao Felix Do Xingu,BR,2022-06-14 21:47:57,-6.6447,-51.995,72.54,93,91,3.33,overcast clouds,0.0,0.0
478,Port Hardy,CA,2022-06-14 21:46:29,50.6996,-127.4199,57.38,77,40,8.05,scattered clouds,0.0,0.0
479,Palana,RU,2022-06-14 21:47:58,59.1167,159.9667,43.93,73,1,4.12,clear sky,0.0,0.0
480,Linxia,CN,2022-06-14 21:47:58,35.6003,103.2064,53.89,43,5,4.65,clear sky,0.0,0.0
481,Nhulunbuy,AU,2022-06-14 21:47:58,-12.2333,136.7667,77.61,83,100,8.05,overcast clouds,0.0,0.0
482,Coos Bay,US,2022-06-14 21:47:59,43.3665,-124.2179,70.32,76,40,13.8,scattered clouds,0.0,0.0
483,Makakilo City,US,2022-06-14 21:47:59,21.3469,-158.0858,80.35,67,75,21.85,light rain,0.0,0.0
484,Vardo,NO,2022-06-14 21:47:39,70.3705,31.1107,42.78,81,75,12.66,broken clouds,0.0,0.0
485,Montauban,FR,2022-06-14 21:48:00,44.0833,1.5,74.59,59,68,10.71,broken clouds,0.0,0.0
486,Petropavlovsk-Kamchatskiy,RU,2022-06-14 21:48:00,53.0452,158.6483,52.39,71,40,6.71,scattered clouds,0.0,0.0
487,Qinnan,CN,2022-06-14 21:48:00,33.2531,119.9133,71.98,48,0,6.04,clear sky,0.0,0.0
488,Ubinskoye,RU,2022-06-14 21:48:01,55.3068,79.6802,54.68,94,56,10.31,broken clouds,0.0,0.0
489,Abu Dhabi,AE,2022-06-14 21:44:42,24.4667,54.3667,95.11,62,0,6.91,clear sky,0.0,0.0
490,Bagrami,AF,2022-06-14 21:48:01,34.4938,69.2743,68.99,29,1,2.91,clear sky,0.0,0.0
491,Alta Floresta,BR,2022-06-14 21:48:01,-9.8756,-56.0861,78.98,51,31,1.59,scattered clouds,0.0,0.0
492,Kaspiyskiy,RU,2022-06-14 21:48:02,45.3929,47.3707,72.34,55,94,8.63,overcast clouds,0.0,0.0
493,Yaroslavl,RU,2022-06-14 21:43:23,57.6299,39.8737,67.8,73,0,4.47,clear sky,0.0,0.0
494,Nouadhibou,MR,2022-06-14 21:48:02,20.931,-17.0347,69.78,83,7,18.41,sand,0.0,0.0
495,Guhagar,IN,2022-06-14 21:48:02,17.4842,73.1929,80.62,83,33,4.38,scattered clouds,0.0,0.0
496,Porto Santo,PT,2022-06-14 21:48:03,33.072,-16.3415,68.38,68,40,8.05,scattered clouds,0.0,0.0
497,Sohag,EG,2022-06-14 21:48:03,26.557,31.6948,88.09,28,0,5.41,clear sky,0.0,0.0
498,Portales,US,2022-06-14 21:48:03,34.1862,-103.3344,99.93,9,97,16.6,overcast clouds,0.0,0.0
499,Marsh Harbour,BS,2022-06-14 21:48:04,26.5412,-77.0636,81.81,75,16,10.18,few clouds,0.0,0.0
500,Clarence Town,AU,2022-06-14 21:48:04,-32.5833,151.7833,49.8,75,0,4.05,clear sky,0.0,0.0
501,Olinda,BR,2022-06-14 21:48:04,-8.0089,-34.8553,82.13,65,20,6.91,few clouds,0.0,0.0
502,Pingliang,CN,2022-06-14 21:48:05,35.5392,106.6861,63.61,40,0,7.16,clear sky,0.0,0.0
503,Bathsheba,BB,2022-06-14 21:48:05,13.2167,-59.5167,83.01,78,40,20.71,scattered clouds,0.0,0.0
504,Riviere-Au-Renard,CA,2022-06-14 21:48:05,48.9957,-64.3971,61.09,90,100,8.21,overcast clouds,0.0,0.0
505,Tabou,CI,2022-06-14 21:48:06,4.423,-7.3528,77.54,83,100,9.57,light rain,0.0,0.0
506,Ancud,CL,2022-06-14 21:48:06,-41.8697,-73.8203,49.23,88,84,6.87,light rain,0.0,0.0
507,George Town,MY,2022-06-14 21:47:12,5.4112,100.3354,82.33,91,40,3.44,scattered clouds,0.0,0.0
508,Corinto,GR,2022-06-14 21:45:16,37.9407,22.9573,75.42,60,64,3.53,broken clouds,0.0,0.0
509,Diyarb Najm,EG,2022-06-14 21:48:07,30.7542,31.4393,72.68,76,0,1.92,clear sky,0.0,0.0
510,Valer,NO,2022-06-14 21:48:07,60.6785,11.8331,56.07,71,100,3.2,overcast clouds,0.0,0.0
511,Coahuayana,MX,2022-06-14 21:48:07,18.7333,-103.6833,87.03,62,100,8.52,overcast clouds,0.0,0.0
512,Mosalsk,RU,2022-06-14 21:48:07,54.4881,34.9817,49.84,91,4,10.96,clear sky,0.0,0.0
513,Longonjo,AO,2022-06-14 21:48:08,-12.9067,15.2533,52.74,40,2,1.63,clear sky,0.0,0.0
514,Veraval,IN,2022-06-14 21:48:08,20.9,70.3667,84.52,76,18,11.03,few clouds,0.0,0.0
515,Vao,NC,2022-06-14 21:48:08,-22.6667,167.4833,71.96,82,100,18.19,overcast clouds,0.0,0.0
516,Evensk,RU,2022-06-14 21:48:09,61.95,159.2333,48.47,76,17,9.73,few clouds,0.0,0.0
517,Maldonado,UY,2022-06-14 21:48:09,-34.6667,-54.9167,51.22,89,70,6.64,broken clouds,0.0,0.0
518,Lincoln,US,2022-06-14 21:48:00,40.8,-96.667,94.26,41,0,13.8,clear sky,0.0,0.0
519,Aripuana,BR,2022-06-14 21:48:09,-9.1667,-60.6333,70.03,73,61,1.83,broken clouds,0.0,0.0
520,Kemijarvi,FI,2022-06-14 21:48:10,66.7131,27.4306,54.01,76,93,1.63,overcast clouds,0.0,0.0
521,Port Keats,AU,2022-06-14 21:48:10,-14.25,129.55,63.64,32,98,8.55,overcast clouds,0.0,0.0
522,Roseland,US,2022-06-14 21:48:10,38.4221,-122.728,94.01,32,0,14.0,clear sky,0.0,0.0
523,Itaituba,BR,2022-06-14 21:48:11,-4.2761,-55.9836,86.16,70,40,2.3,scattered clouds,0.0,0.0
524,Kainantu,PG,2022-06-14 21:45:23,-6.2887,145.8655,61.79,78,22,1.72,few clouds,0.0,0.0
525,Anuradhapura,LK,2022-06-14 21:48:11,8.3565,80.4173,78.21,88,100,11.27,overcast clouds,0.0,0.0
526,Namibe,AO,2022-06-14 21:46:19,-15.1961,12.1522,64.47,68,5,4.21,clear sky,0.0,0.0
527,Wattegama,LK,2022-06-14 21:48:11,6.7989,81.4808,75.4,90,100,4.79,overcast clouds,0.0,0.0
528,Buba,GW,2022-06-14 21:48:12,11.5833,-15.0,75.74,93,90,4.32,overcast clouds,0.0,0.0
529,Boa Vista,BR,2022-06-14 21:43:52,2.8197,-60.6733,85.98,62,40,6.91,scattered clouds,0.0,0.0
530,Vermes,RO,2022-06-14 21:48:12,45.5206,21.6597,56.84,66,55,0.74,broken clouds,0.0,0.0
531,Shenjiamen,CN,2022-06-14 21:48:13,29.9576,122.298,71.11,94,95,9.13,overcast clouds,0.0,0.0
532,Inskoy,RU,2022-06-14 21:48:13,54.4297,86.44,60.01,94,100,5.91,overcast clouds,0.0,0.0
533,Esfarayen,IR,2022-06-14 21:48:13,37.0765,57.5101,67.66,42,53,4.92,broken clouds,0.0,0.0
534,Kodinsk,RU,2022-06-14 21:48:14,58.6881,99.1844,64.83,74,57,2.42,broken clouds,0.0,0.0
535,Jurm,AF,2022-06-14 21:48:14,36.8648,70.8342,66.22,45,0,1.14,clear sky,0.0,0.0
536,Puerto Leguizamo,CO,2022-06-14 21:48:14,-0.1934,-74.7819,79.29,71,89,0.51,overcast clouds,0.0,0.0
537,Duvan,RU,2022-06-14 21:48:14,55.695,57.9024,51.91,89,29,4.92,scattered clouds,0.0,0.0
538,Sioux Lookout,CA,2022-06-14 21:43:36,50.1001,-91.917,62.67,82,100,17.27,overcast clouds,0.0,0.0
539,Saint-Michel-Des-Saints,CA,2022-06-14 21:48:15,46.6834,-73.9159,69.94,59,71,7.14,broken clouds,0.0,0.0
540,Unguia,CO,2022-06-14 21:48:15,8.0434,-77.0945,78.85,93,100,3.74,overcast clouds,0.0,0.0
541,Hami,CN,2022-06-14 21:48:16,42.8,93.45,85.3,23,100,20.18,overcast clouds,0.0,0.0
542,Orshanka,RU,2022-06-14 21:48:16,56.9161,47.8933,57.63,81,91,6.62,overcast clouds,0.0,0.0
543,Ambilobe,MG,2022-06-14 21:48:16,-13.2,49.05,67.48,87,37,3.69,scattered clouds,0.0,0.0
544,Russell,US,2022-06-14 21:45:12,32.3502,-85.1999,91.87,52,69,6.51,broken clouds,0.0,0.0
545,Houston,US,2022-06-14 21:47:50,29.7633,-95.3633,97.41,54,20,17.27,haze,0.0,0.0
546,Wagar,SD,2022-06-14 21:48:17,16.1525,36.2032,92.98,16,32,5.84,scattered clouds,0.0,0.0
547,Okha,RU,2022-06-14 21:48:03,53.5739,142.9478,49.87,92,96,2.77,overcast clouds,0.0,0.0
548,Waingapu,ID,2022-06-14 21:48:17,-9.6567,120.2641,77.18,86,27,9.55,scattered clouds,0.0,0.0
549,Yerofey Pavlovich,RU,2022-06-14 21:48:18,53.9667,121.9667,58.6,89,97,2.01,light rain,0.0,0.0
550,San Policarpo,PH,2022-06-14 21:48:18,12.1791,125.5072,80.73,80,91,8.08,light rain,0.0,0.0
551,Vanimo,PG,2022-06-14 21:48:18,-2.6741,141.3028,78.19,84,52,6.22,broken clouds,0.0,0.0
552,Bengkulu,ID,2022-06-14 21:48:18,-3.8004,102.2655,74.59,89,47,3.58,scattered clouds,0.0,0.0
553,Ca Mau,VN,2022-06-14 21:48:19,9.1769,105.15,77.83,89,70,2.37,broken clouds,0.0,0.0
554,Elat,IL,2022-06-14 21:48:19,29.5581,34.9482,85.84,32,0,19.57,clear sky,0.0,0.0
555,Douglas,US,2022-06-14 21:48:19,41.3,-96.167,95.4,42,0,13.8,clear sky,0.0,0.0
